anl_id,anl_machine,anl_file_md5,anl_file_name,name,anl_score,anl_duration,anl_network_udp,anl_network_tcp,anl_network_dns,anl_signatures_sv1,anl_signatures_sv2,anl_signatures_sv3,anl_signatures_sv4,anl_signatures_sv5,anl_signatures_sv6,anl_file_created,anl_regkey_written,anl_dll_loaded,anl_file_failed,anl_regkey_opened,anl_resolves_host,anl_file_written,anl_fetches_url,anl_regkey_read
240,cuckoo-w7-opened,4f110af3acf560dfc83ab61d8a71d4f3,worm_win32_gamarue_i-86-win32_exe-putty-4f110af3acf560dfc83ab61d8a71d4f3.exe,androm,12.8,136,17,0,2,3,10,10,0,1,1,2,4,39,4,444,0,2,3,2348
35,cuckoo-w7-01,4f8ab8239a4349fdf24dfe1eac42a25a,virus_win32_ursnif_f-77-win32_exe-undefined-4f8ab8239a4349fdf24dfe1eac42a25a.exe,doboc,12.4,137,52,17,29,4,13,6,0,0,1,5,5,46,2,282,0,4,1,2406
189,cuckoo-w7-maldome-opened,4f8ab8239a4349fdf24dfe1eac42a25a,virus_win32_ursnif_f-77-win32_exe-undefined-4f8ab8239a4349fdf24dfe1eac42a25a.exe,doboc,12.6,133,22,11,7,2,14,9,0,0,1,42,76,109,13,1057,6,32,18,3104
52,cuckoo-w7-vmcloak,4f8ab8239a4349fdf24dfe1eac42a25a,virus_win32_ursnif_f-77-win32_exe-undefined-4f8ab8239a4349fdf24dfe1eac42a25a.exe,doboc,12.6,142,27,16,13,3,15,8,0,0,1,46,165,106,15,1089,7,38,18,2104
206,cuckoo-w7-opened,4f8ab8239a4349fdf24dfe1eac42a25a,virus_win32_ursnif_f-77-win32_exe-undefined-4f8ab8239a4349fdf24dfe1eac42a25a.exe,doboc,11.8,139,18,0,3,3,13,8,0,0,1,26,64,84,8,939,3,21,15,2983
104,cuckoo-w7-01,515fdf648d05c6c0822c5c8ab6f3cbbf,gen_variant_ser_zusy_80-87-win32_exe-chrome.exe-515fdf648d05c6c0822c5c8ab6f3cbbf.exe,cosmicduke,12.8,140,21,11,9,2,12,8,0,0,1,10,14,41,25,75,0,13,1,150
258,cuckoo-w7-maldome-opened,515fdf648d05c6c0822c5c8ab6f3cbbf,gen_variant_ser_zusy_80-87-win32_exe-chrome.exe-515fdf648d05c6c0822c5c8ab6f3cbbf.exe,cosmicduke,9.2,135,17,1,3,2,10,6,0,0,1,10,21,39,26,62,0,13,0,100
43,cuckoo-w7-vmcloak,515fdf648d05c6c0822c5c8ab6f3cbbf,gen_variant_ser_zusy_80-87-win32_exe-chrome.exe-515fdf648d05c6c0822c5c8ab6f3cbbf.exe,cosmicduke,7,141,18,5,7,1,8,4,0,0,1,6,8,31,24,33,0,7,0,68
197,cuckoo-w7-opened,515fdf648d05c6c0822c5c8ab6f3cbbf,gen_variant_ser_zusy_80-87-win32_exe-chrome.exe-515fdf648d05c6c0822c5c8ab6f3cbbf.exe,cosmicduke,6.6,139,16,0,2,1,7,4,0,0,1,5,8,30,24,29,0,7,0,60
127,cuckoo-w7-01,5221d58a61a18351a055cbbc4509a2ae,trojan_win32_bicone_rfn-70-win32_exe-undefined-5221d58a61a18351a055cbbc4509a2ae.exe,coinminer,9,139,22,11,9,5,8,6,0,0,1,16,14,24,2,69,0,16,20,666
281,cuckoo-w7-maldome-opened,5221d58a61a18351a055cbbc4509a2ae,trojan_win32_bicone_rfn-70-win32_exe-undefined-5221d58a61a18351a055cbbc4509a2ae.exe,coinminer,13.6,132,17,1,5,6,8,10,0,2,1,21,12,24,29,70,1,21,21,654
84,cuckoo-w7-vmcloak,5221d58a61a18351a055cbbc4509a2ae,trojan_win32_bicone_rfn-70-win32_exe-undefined-5221d58a61a18351a055cbbc4509a2ae.exe,coinminer,2,22,13,1,5,4,0,0,0,0,1,0,0,17,0,2,0,0,0,93
238,cuckoo-w7-opened,5221d58a61a18351a055cbbc4509a2ae,trojan_win32_bicone_rfn-70-win32_exe-undefined-5221d58a61a18351a055cbbc4509a2ae.exe,coinminer,9,138,17,0,2,5,8,6,0,0,1,15,12,27,1,70,0,15,20,650
54,cuckoo-w7-01,52f86f370a7d769acdb31b0b93ff6ee4,trojan_win32_zpevdo_a-46-win32_exe-00303030j.zip-52f86f370a7d769acdb31b0b93ff6ee4.exe,dangerousobject,3.6,29,19,11,7,4,3,1,0,1,0,0,0,42,1,269,0,0,1,227
208,cuckoo-w7-maldome-opened,52f86f370a7d769acdb31b0b93ff6ee4,trojan_win32_zpevdo_a-46-win32_exe-00303030j.zip-52f86f370a7d769acdb31b0b93ff6ee4.exe,dangerousobject,6.6,134,25,14,10,3,8,3,0,1,0,33,71,96,11,987,10,20,19,1513
130,cuckoo-w7-vmcloak,52f86f370a7d769acdb31b0b93ff6ee4,trojan_win32_zpevdo_a-46-win32_exe-00303030j.zip-52f86f370a7d769acdb31b0b93ff6ee4.exe,dangerousobject,6.6,142,23,15,14,3,8,3,0,1,0,32,161,85,10,1008,9,22,18,1996
284,cuckoo-w7-opened,52f86f370a7d769acdb31b0b93ff6ee4,trojan_win32_zpevdo_a-46-win32_exe-00303030j.zip-52f86f370a7d769acdb31b0b93ff6ee4.exe,dangerousobject,5.8,135,19,0,3,3,6,3,0,1,0,19,60,83,9,928,3,15,15,1433
94,cuckoo-w7-01,5403494781067c350c52d4f28854ba36,virus_win32_sality_gen_q-70-win32_exe-rvbdialogs.exe-5403494781067c350c52d4f28854ba36.exe,sality,9.8,195,25,12,9,4,5,8,0,1,1,1,1809,24,2,171,0,0,3,133
248,cuckoo-w7-maldome-opened,5403494781067c350c52d4f28854ba36,virus_win32_sality_gen_q-70-win32_exe-rvbdialogs.exe-5403494781067c350c52d4f28854ba36.exe,sality,9.2,192,20,2,2,3,4,8,0,1,1,1,2127,16,2,158,0,0,3,96
100,cuckoo-w7-vmcloak,5403494781067c350c52d4f28854ba36,virus_win32_sality_gen_q-70-win32_exe-rvbdialogs.exe-5403494781067c350c52d4f28854ba36.exe,sality,9.2,141,14,1,5,3,4,8,0,1,1,1,2116,13,1,158,0,0,3,91
254,cuckoo-w7-opened,5403494781067c350c52d4f28854ba36,virus_win32_sality_gen_q-70-win32_exe-rvbdialogs.exe-5403494781067c350c52d4f28854ba36.exe,sality,8.6,137,17,0,2,3,4,7,0,1,1,1,2116,15,1,158,0,0,3,92
117,cuckoo-w7-01,565cf76ed7717572e1f689dd51eafe63,trojan_win32_neurevt-57-win32_exe-undefined-565cf76ed7717572e1f689dd51eafe63.exe,msil,14.8,24,17,9,5,4,7,15,0,1,1,1,8,48,15,551,0,0,0,193
271,cuckoo-w7-maldome-opened,565cf76ed7717572e1f689dd51eafe63,trojan_win32_neurevt-57-win32_exe-undefined-565cf76ed7717572e1f689dd51eafe63.exe,msil,13.8,20,13,1,2,4,6,14,0,1,1,1,8,46,10,508,0,0,0,190
115,cuckoo-w7-vmcloak,565cf76ed7717572e1f689dd51eafe63,trojan_win32_neurevt-57-win32_exe-undefined-565cf76ed7717572e1f689dd51eafe63.exe,msil,15.2,27,14,1,5,4,6,14,0,1,1,1,8,47,15,538,0,0,0,194
269,cuckoo-w7-opened,565cf76ed7717572e1f689dd51eafe63,trojan_win32_neurevt-57-win32_exe-undefined-565cf76ed7717572e1f689dd51eafe63.exe,msil,15.8,43,22,0,6,4,5,18,0,1,1,1,8,49,10,537,0,0,0,205
139,cuckoo-w7-01,5853f74adac663c5a455345812cb2717,trojan_win32_occamy_c-54-win32_exe-launcher.exe-5853f74adac663c5a455345812cb2717.exe,riskware,9.2,137,61,49,26,2,12,5,0,1,0,119,24,139,57,832,18,118,14,1059
293,cuckoo-w7-maldome-opened,5853f74adac663c5a455345812cb2717,trojan_win32_occamy_c-54-win32_exe-launcher.exe-5853f74adac663c5a455345812cb2717.exe,riskware,2,14,10,0,1,0,1,1,0,1,0,0,0,2,1,7,0,0,0,5
93,cuckoo-w7-vmcloak,5853f74adac663c5a455345812cb2717,trojan_win32_occamy_c-54-win32_exe-launcher.exe-5853f74adac663c5a455345812cb2717.exe,riskware,7,136,50,36,24,2,8,4,0,1,0,124,29,123,17,656,17,114,16,1056
247,cuckoo-w7-opened,5853f74adac663c5a455345812cb2717,trojan_win32_occamy_c-54-win32_exe-launcher.exe-5853f74adac663c5a455345812cb2717.exe,riskware,2,22,14,0,2,0,1,1,0,1,0,0,0,2,1,7,0,0,0,5
109,cuckoo-w7-01,5b13732729357fc48efae491dfc5e273,trojan_win32_occamy_c-53-win32_exe-undefined-5b13732729357fc48efae491dfc5e273.exe,heur,13.2,136,42,23,15,7,15,8,0,1,0,38,24,156,35,1009,8,36,20,2373
263,cuckoo-w7-maldome-opened,5b13732729357fc48efae491dfc5e273,trojan_win32_occamy_c-53-win32_exe-undefined-5b13732729357fc48efae491dfc5e273.exe,heur,12,131,29,23,15,7,15,6,0,1,0,51,37,156,35,805,15,45,21,2147
140,cuckoo-w7-vmcloak,5b13732729357fc48efae491dfc5e273,trojan_win32_occamy_c-53-win32_exe-undefined-5b13732729357fc48efae491dfc5e273.exe,heur,14.6,145,43,23,15,7,16,8,0,2,0,39,124,165,34,842,10,36,21,2551
294,cuckoo-w7-opened,5b13732729357fc48efae491dfc5e273,trojan_win32_occamy_c-53-win32_exe-undefined-5b13732729357fc48efae491dfc5e273.exe,heur,16.2,139,27,0,3,7,14,12,0,2,0,28,89,167,36,1191,3,20,25,2392
27,cuckoo-w7-01,5c16f3babc71b2d474c186fdc7dc4348,virus_win32_nabucur_a-75-win32_exe-undefined-5c16f3babc71b2d474c186fdc7dc4348.exe,virlock,11.6,137,24,13,10,2,11,4,2,0,1,7,5,14,3,30,1,5,2,68
181,cuckoo-w7-maldome-opened,5c16f3babc71b2d474c186fdc7dc4348,virus_win32_nabucur_a-75-win32_exe-undefined-5c16f3babc71b2d474c186fdc7dc4348.exe,virlock,13.4,137,25,5,6,2,14,5,2,0,1,343,5,38,123,36,1,342,2,274
76,cuckoo-w7-vmcloak,5c16f3babc71b2d474c186fdc7dc4348,virus_win32_nabucur_a-75-win32_exe-undefined-5c16f3babc71b2d474c186fdc7dc4348.exe,virlock,13.2,144,18,10,8,3,13,5,2,0,1,163,5,42,59,40,1,163,2,310
230,cuckoo-w7-opened,5c16f3babc71b2d474c186fdc7dc4348,virus_win32_nabucur_a-75-win32_exe-undefined-5c16f3babc71b2d474c186fdc7dc4348.exe,virlock,11,153,20,0,3,3,9,4,2,0,1,7,5,17,3,32,1,5,2,69
83,cuckoo-w7-01,5e71f8f86f77256081befd943cb0a3d2,trojan_win32_tinba_f-76-win32_exe-undefined-5e71f8f86f77256081befd943cb0a3d2.exe,zusy,10.2,195,26,11,5,4,6,8,0,1,1,1,1,6,0,3,0,1,1,8
237,cuckoo-w7-maldome-opened,5e71f8f86f77256081befd943cb0a3d2,trojan_win32_tinba_f-76-win32_exe-undefined-5e71f8f86f77256081befd943cb0a3d2.exe,zusy,8.2,192,25,2,3,4,4,6,0,1,1,1,1,6,0,3,0,1,1,8
20,cuckoo-w7-vmcloak,5e71f8f86f77256081befd943cb0a3d2,trojan_win32_tinba_f-76-win32_exe-undefined-5e71f8f86f77256081befd943cb0a3d2.exe,zusy,10.8,193,22,2,4,4,5,7,0,1,1,1,1,5,0,3,0,1,1,8
174,cuckoo-w7-opened,5e71f8f86f77256081befd943cb0a3d2,trojan_win32_tinba_f-76-win32_exe-undefined-5e71f8f86f77256081befd943cb0a3d2.exe,zusy,8.6,192,28,0,2,4,5,6,0,1,1,1,1,6,0,3,0,1,1,8
73,cuckoo-w7-01,5eb5fa816f2a1fa8b2289c4f1a4daa55,trojan_win32_malex_gen_e-60-win32_exe-undefined-5eb5fa816f2a1fa8b2289c4f1a4daa55.exe,romario,8.8,136,24,10,9,4,8,6,0,0,1,0,35,10,0,44,0,0,2,41
227,cuckoo-w7-maldome-opened,5eb5fa816f2a1fa8b2289c4f1a4daa55,trojan_win32_malex_gen_e-60-win32_exe-undefined-5eb5fa816f2a1fa8b2289c4f1a4daa55.exe,romario,7.4,132,14,1,2,4,6,5,0,0,1,0,35,10,0,44,0,0,2,41
150,cuckoo-w7-vmcloak,5eb5fa816f2a1fa8b2289c4f1a4daa55,trojan_win32_malex_gen_e-60-win32_exe-undefined-5eb5fa816f2a1fa8b2289c4f1a4daa55.exe,romario,8.2,136,17,5,7,4,8,5,0,0,1,0,35,10,0,44,0,0,2,41
304,cuckoo-w7-opened,5eb5fa816f2a1fa8b2289c4f1a4daa55,trojan_win32_malex_gen_e-60-win32_exe-undefined-5eb5fa816f2a1fa8b2289c4f1a4daa55.exe,romario,7.4,135,16,0,2,4,6,5,0,0,1,0,35,10,0,44,0,0,2,41
101,cuckoo-w7-01,5f2bd3754b4d899c91831e2af6a796ac,win32_worm_vb_nzq-86-win32_exe-incubus.exe-5f2bd3754b4d899c91831e2af6a796ac.exe,cosmu,11.6,279,25,17,13,4,8,8,0,0,1,23,31,21,4,32,0,22,0,63
255,cuckoo-w7-maldome-opened,5f2bd3754b4d899c91831e2af6a796ac,win32_worm_vb_nzq-86-win32_exe-incubus.exe-5f2bd3754b4d899c91831e2af6a796ac.exe,cosmu,8.6,142,13,1,2,4,6,7,0,0,1,24,31,20,2,31,0,23,0,62
106,cuckoo-w7-vmcloak,5f2bd3754b4d899c91831e2af6a796ac,win32_worm_vb_nzq-86-win32_exe-incubus.exe-5f2bd3754b4d899c91831e2af6a796ac.exe,cosmu,8.4,138,19,6,8,4,7,6,0,0,1,16,31,20,3,31,0,15,0,62
260,cuckoo-w7-opened,5f2bd3754b4d899c91831e2af6a796ac,win32_worm_vb_nzq-86-win32_exe-incubus.exe-5f2bd3754b4d899c91831e2af6a796ac.exe,cosmu,9.2,163,17,0,2,4,6,8,0,0,1,30,31,22,2,32,0,29,0,62
144,cuckoo-w7-01,6282cfd2ee0bf8ab6f7ee249a204e001,trojan_win32_dynamer_rfn-70-win32_exe-undefined-6282cfd2ee0bf8ab6f7ee249a204e001.exe,msil,10.8,137,21,10,10,1,9,8,0,1,1,2,3,38,13,71,1,2,2,145
298,cuckoo-w7-maldome-opened,6282cfd2ee0bf8ab6f7ee249a204e001,trojan_win32_dynamer_rfn-70-win32_exe-undefined-6282cfd2ee0bf8ab6f7ee249a204e001.exe,msil,10.4,132,14,1,3,1,8,8,0,1,1,2,3,36,8,63,1,2,2,143
123,cuckoo-w7-vmcloak,6282cfd2ee0bf8ab6f7ee249a204e001,trojan_win32_dynamer_rfn-70-win32_exe-undefined-6282cfd2ee0bf8ab6f7ee249a204e001.exe,msil,10.8,139,20,5,8,1,9,8,0,1,1,2,3,40,13,71,1,2,2,145
277,cuckoo-w7-opened,6282cfd2ee0bf8ab6f7ee249a204e001,trojan_win32_dynamer_rfn-70-win32_exe-undefined-6282cfd2ee0bf8ab6f7ee249a204e001.exe,msil,10.4,136,19,0,3,1,8,8,0,1,1,2,3,39,8,65,1,2,2,143
56,cuckoo-w7-01,65ea4df74a0f5d9374603c75dbba6df8,virtool_msil_injector_ve_bit-68-win32_exe-oiqzoi.exe-65ea4df74a0f5d9374603c75dbba6df8.exe,msil,21.8,151,33,16,13,7,17,15,1,1,1,8,4,71,16,243,3,6,6,2565
210,cuckoo-w7-maldome-opened,65ea4df74a0f5d9374603c75dbba6df8,virtool_msil_injector_ve_bit-68-win32_exe-oiqzoi.exe-65ea4df74a0f5d9374603c75dbba6df8.exe,msil,21.8,132,25,5,6,7,17,15,1,1,1,7,2,66,9,201,3,5,6,2483
151,cuckoo-w7-vmcloak,65ea4df74a0f5d9374603c75dbba6df8,virtool_msil_injector_ve_bit-68-win32_exe-oiqzoi.exe-65ea4df74a0f5d9374603c75dbba6df8.exe,msil,22.2,137,24,9,9,7,18,15,1,1,1,7,2,68,14,210,3,5,6,449
305,cuckoo-w7-opened,65ea4df74a0f5d9374603c75dbba6df8,virtool_msil_injector_ve_bit-68-win32_exe-oiqzoi.exe-65ea4df74a0f5d9374603c75dbba6df8.exe,msil,20.2,135,31,0,4,7,15,15,0,1,1,7,2,66,10,203,3,5,6,2480
106,cuckoo-w7-01,6c180e2d53ea3808c6cd45cc9eac9354,ml_attribute_highconfidence-36-win32_exe-swupd.exe-6c180e2d53ea3808c6cd45cc9eac9354.exe,kryptik,10.4,64,24,11,9,5,13,4,1,1,0,0,6,35,4,47,1,0,1,59
260,cuckoo-w7-maldome-opened,6c180e2d53ea3808c6cd45cc9eac9354,ml_attribute_highconfidence-36-win32_exe-swupd.exe-6c180e2d53ea3808c6cd45cc9eac9354.exe,kryptik,2.6,43,14,1,2,4,1,1,1,0,0,0,0,2,0,0,0,0,0,0
97,cuckoo-w7-vmcloak,6c180e2d53ea3808c6cd45cc9eac9354,ml_attribute_highconfidence-36-win32_exe-swupd.exe-6c180e2d53ea3808c6cd45cc9eac9354.exe,kryptik,2.6,66,16,1,5,4,1,1,1,0,0,0,0,2,0,0,0,0,0,0
251,cuckoo-w7-opened,6c180e2d53ea3808c6cd45cc9eac9354,ml_attribute_highconfidence-36-win32_exe-swupd.exe-6c180e2d53ea3808c6cd45cc9eac9354.exe,kryptik,2.6,64,16,0,2,4,1,1,1,0,0,0,0,2,0,0,0,0,0,0
25,cuckoo-w7-01,6dc53e3f4f4f472c89d88b619574d576,virus_win32_nabucur_a-77-win32_exe-undefined-6dc53e3f4f4f472c89d88b619574d576.exe,virlock,11.4,134,25,14,10,1,11,4,2,0,1,7,5,17,3,44,1,5,2,66
179,cuckoo-w7-maldome-opened,6dc53e3f4f4f472c89d88b619574d576,virus_win32_nabucur_a-77-win32_exe-undefined-6dc53e3f4f4f472c89d88b619574d576.exe,virlock,12.4,133,15,3,3,1,12,5,2,0,1,7,5,19,3,42,1,5,2,127
137,cuckoo-w7-vmcloak,6dc53e3f4f4f472c89d88b619574d576,virus_win32_nabucur_a-77-win32_exe-undefined-6dc53e3f4f4f472c89d88b619574d576.exe,virlock,11,139,19,7,8,1,10,4,2,0,1,7,5,19,3,46,1,5,2,70
291,cuckoo-w7-opened,6dc53e3f4f4f472c89d88b619574d576,virus_win32_nabucur_a-77-win32_exe-undefined-6dc53e3f4f4f472c89d88b619574d576.exe,virlock,10.2,150,22,0,3,1,8,4,2,0,1,7,5,19,3,46,1,5,2,67
100,cuckoo-w7-01,6f8125ae25bb1f4456fd5c2324fe6168,gen_variant_ursu_245049-62-win32_exe-undefined-6f8125ae25bb1f4456fd5c2324fe6168.exe,ursu,10.2,39,18,9,6,5,10,4,0,0,1,0,6,35,4,44,1,0,1,56
254,cuckoo-w7-maldome-opened,6f8125ae25bb1f4456fd5c2324fe6168,gen_variant_ursu_245049-62-win32_exe-undefined-6f8125ae25bb1f4456fd5c2324fe6168.exe,ursu,3,38,14,1,2,4,1,1,0,0,1,0,0,2,0,0,0,0,0,0
48,cuckoo-w7-vmcloak,6f8125ae25bb1f4456fd5c2324fe6168,gen_variant_ursu_245049-62-win32_exe-undefined-6f8125ae25bb1f4456fd5c2324fe6168.exe,ursu,3,73,15,1,5,4,1,1,0,0,1,0,0,2,0,0,0,0,0,0
202,cuckoo-w7-opened,6f8125ae25bb1f4456fd5c2324fe6168,gen_variant_ursu_245049-62-win32_exe-undefined-6f8125ae25bb1f4456fd5c2324fe6168.exe,ursu,3,76,14,0,2,4,1,1,0,0,1,0,0,2,0,0,0,0,0,0
76,cuckoo-w7-01,71ce5f9617c3171b353b3d1652329d34,pua_win32_candyopen-56-win32_exe-undefined-71ce5f9617c3171b353b3d1652329d34.exe,babylon,14,139,21,21,10,8,18,7,0,1,0,67,32,109,33,1278,3,60,16,3643
230,cuckoo-w7-maldome-opened,71ce5f9617c3171b353b3d1652329d34,pua_win32_candyopen-56-win32_exe-undefined-71ce5f9617c3171b353b3d1652329d34.exe,babylon,13.2,135,20,13,6,7,18,6,0,1,0,60,58,90,37,1265,3,54,15,3385
40,cuckoo-w7-vmcloak,71ce5f9617c3171b353b3d1652329d34,pua_win32_candyopen-56-win32_exe-undefined-71ce5f9617c3171b353b3d1652329d34.exe,babylon,13,147,21,17,11,8,17,6,0,1,0,60,152,86,36,1222,2,54,15,3730
194,cuckoo-w7-opened,71ce5f9617c3171b353b3d1652329d34,pua_win32_candyopen-56-win32_exe-undefined-71ce5f9617c3171b353b3d1652329d34.exe,babylon,10.6,142,27,0,6,7,13,5,0,1,0,33,56,76,14,980,3,29,14,2879
99,cuckoo-w7-01,792a427b90ac7ea8acf7f54e382fdd24,virus_win32_nabucur_a-77-win32_exe-undefined-792a427b90ac7ea8acf7f54e382fdd24.exe,virlock,11.4,138,28,20,15,1,11,4,2,0,1,7,5,17,3,44,1,5,2,66
253,cuckoo-w7-maldome-opened,792a427b90ac7ea8acf7f54e382fdd24,virus_win32_nabucur_a-77-win32_exe-undefined-792a427b90ac7ea8acf7f54e382fdd24.exe,virlock,11,135,16,3,3,1,10,4,2,0,1,7,5,18,3,42,1,5,2,66
70,cuckoo-w7-vmcloak,792a427b90ac7ea8acf7f54e382fdd24,virus_win32_nabucur_a-77-win32_exe-undefined-792a427b90ac7ea8acf7f54e382fdd24.exe,virlock,13,146,18,9,8,2,13,5,2,0,1,178,5,41,66,54,1,178,2,291
224,cuckoo-w7-opened,792a427b90ac7ea8acf7f54e382fdd24,virus_win32_nabucur_a-77-win32_exe-undefined-792a427b90ac7ea8acf7f54e382fdd24.exe,virlock,10.2,150,20,0,3,1,8,4,2,0,1,7,5,19,3,46,1,5,2,67
58,cuckoo-w7-01,7e589bce227defceadf21007849fc55f,pua_win32_sogou-53-win32_exe-minidownload.exe-7e589bce227defceadf21007849fc55f.exe,sogou,9,138,33,18,16,4,10,4,1,1,0,51,18,57,9,510,4,49,5,2876
212,cuckoo-w7-maldome-opened,7e589bce227defceadf21007849fc55f,pua_win32_sogou-53-win32_exe-minidownload.exe-7e589bce227defceadf21007849fc55f.exe,sogou,8.2,134,23,10,10,4,10,4,0,1,0,51,25,56,8,528,6,51,5,2871
112,cuckoo-w7-vmcloak,7e589bce227defceadf21007849fc55f,pua_win32_sogou-53-win32_exe-minidownload.exe-7e589bce227defceadf21007849fc55f.exe,sogou,8.8,136,33,14,15,5,11,4,0,1,0,52,16,56,8,510,6,53,5,2820
